2021_7_3__22_24_44__151551.jpg,-0.007,0.579
2021_7_3__22_24_44__201713.jpg,-0.043,0.579
2021_7_3__22_24_44__251624.jpg,-0.043,0.579
2021_7_3__22_24_44__302852.jpg,-0.043,0.579
2021_7_3__22_24_44__353368.jpg,-0.043,0.579
2021_7_3__22_24_44__402467.jpg,-0.043,0.579
2021_7_3__22_24_44__452417.jpg,-0.051,0.579
2021_7_3__22_24_44__502199.jpg,-0.072,0.579
2021_7_3__22_24_44__552207.jpg,-0.08,0.579
2021_7_3__22_24_44__602377.jpg,-0.08,0.579
2021_7_3__22_24_44__652615.jpg,-0.08,0.579
2021_7_3__22_24_44__702448.jpg,-0.08,0.579
2021_7_3__22_24_44__752558.jpg,-0.08,0.579
2021_7_3__22_24_44__802688.jpg,-0.08,0.579
2021_7_3__22_24_44__852723.jpg,-0.08,0.579
2021_7_3__22_24_44__902694.jpg,-0.08,0.579
2021_7_3__22_24_44__952679.jpg,-0.08,0.579
2021_7_3__22_24_45__2863.jpg,-0.08,0.579
2021_7_3__22_24_45__52791.jpg,-0.08,0.579
2021_7_3__22_24_45__102870.jpg,-0.072,0.579
2021_7_3__22_24_45__153016.jpg,-0.065,0.579
2021_7_3__22_24_45__203228.jpg,-0.051,0.579
2021_7_3__22_24_45__253708.jpg,-0.022,0.579
2021_7_3__22_24_45__304604.jpg,0.0,0.579
2021_7_3__22_24_45__353968.jpg,0.014,0.579
2021_7_3__22_24_45__403738.jpg,0.022,0.579
2021_7_3__22_24_45__456434.jpg,0.029,0.579
2021_7_3__22_24_45__505576.jpg,0.036,0.579
2021_7_3__22_24_45__555178.jpg,0.036,0.579
2021_7_3__22_24_45__604799.jpg,0.036,0.579
2021_7_3__22_24_45__654727.jpg,0.036,0.579
2021_7_3__22_24_45__704850.jpg,0.036,0.579
2021_7_3__22_24_45__754700.jpg,0.036,0.579
2021_7_3__22_24_45__804713.jpg,0.036,0.579
2021_7_3__22_24_45__855849.jpg,0.036,0.579
2021_7_3__22_24_45__905329.jpg,0.036,0.579
2021_7_3__22_24_45__955390.jpg,0.036,0.579
2021_7_3__22_24_46__5310.jpg,0.036,0.579
2021_7_3__22_24_46__55301.jpg,0.036,0.579
2021_7_3__22_24_46__105482.jpg,0.036,0.579
2021_7_3__22_24_46__155440.jpg,0.036,0.579
2021_7_3__22_24_46__205414.jpg,0.036,0.579
2021_7_3__22_24_46__255659.jpg,0.036,0.579
2021_7_3__22_24_46__305647.jpg,0.036,0.579
2021_7_3__22_24_46__355733.jpg,0.036,0.579
2021_7_3__22_24_46__406054.jpg,0.036,0.579
2021_7_3__22_24_46__456016.jpg,0.036,0.579
2021_7_3__22_24_46__506185.jpg,0.036,0.579
2021_7_3__22_24_46__556237.jpg,0.036,0.579
2021_7_3__22_24_46__606372.jpg,0.036,0.579
2021_7_3__22_24_46__656553.jpg,0.036,0.579
2021_7_3__22_24_46__706712.jpg,0.036,0.579
2021_7_3__22_24_46__757079.jpg,0.036,0.579
2021_7_3__22_24_46__806612.jpg,0.036,0.579
2021_7_3__22_24_46__856632.jpg,0.036,0.579
2021_7_3__22_24_46__906643.jpg,0.036,0.56
2021_7_3__22_24_46__956722.jpg,0.036,0.511
2021_7_3__22_24_47__7092.jpg,0.036,0.411
2021_7_3__22_24_47__57305.jpg,0.036,0.318
2021_7_3__22_24_47__107247.jpg,0.036,0.256
2021_7_3__22_24_47__157780.jpg,0.036,0.208
2021_7_3__22_24_47__207650.jpg,0.036,0.174
2021_7_3__22_24_47__259635.jpg,0.036,0.159
2021_7_3__22_24_47__308905.jpg,0.036,0.152
2021_7_3__22_24_47__358506.jpg,0.036,0.152
2021_7_3__22_24_47__408310.jpg,0.036,0.152
2021_7_3__22_24_47__458329.jpg,0.036,0.152
2021_7_3__22_24_47__508439.jpg,0.036,0.152
2021_7_3__22_24_47__558423.jpg,0.036,0.152
2021_7_3__22_24_47__608676.jpg,0.036,0.152
2021_7_3__22_24_47__658774.jpg,0.036,0.152
2021_7_3__22_24_47__708421.jpg,0.036,0.152
2021_7_3__22_24_47__758729.jpg,0.036,0.152
2021_7_3__22_24_47__808721.jpg,0.036,0.152
2021_7_3__22_24_47__858759.jpg,0.036,0.152
2021_7_3__22_24_47__909759.jpg,0.036,0.152
2021_7_3__22_24_47__959615.jpg,0.036,0.152
2021_7_3__22_24_48__9522.jpg,0.036,0.152
2021_7_3__22_24_48__59675.jpg,0.036,0.152
2021_7_3__22_24_48__109653.jpg,0.036,0.152
2021_7_3__22_24_48__161388.jpg,0.036,0.152
2021_7_3__22_24_48__209689.jpg,0.036,0.152
2021_7_3__22_24_48__259722.jpg,0.036,0.152
2021_7_3__22_24_48__309796.jpg,0.036,0.152
2021_7_3__22_24_48__359612.jpg,0.036,0.152
2021_7_3__22_24_48__409786.jpg,0.036,0.152
2021_7_3__22_24_48__459889.jpg,0.036,0.152
2021_7_3__22_24_48__509702.jpg,0.036,0.152
2021_7_3__22_24_48__560100.jpg,0.007,0.152
2021_7_3__22_24_48__609864.jpg,-0.029,0.152
2021_7_3__22_24_48__660042.jpg,-0.029,0.152
2021_7_3__22_24_48__710464.jpg,-0.029,0.152
2021_7_3__22_24_48__760526.jpg,-0.029,0.152
2021_7_3__22_24_48__810774.jpg,-0.029,0.152
2021_7_3__22_24_48__861219.jpg,-0.029,0.152
2021_7_3__22_24_48__911034.jpg,-0.029,0.152
2021_7_3__22_24_48__961081.jpg,-0.029,0.152
2021_7_3__22_24_49__10982.jpg,-0.029,0.152
2021_7_3__22_24_49__62455.jpg,-0.029,0.152
2021_7_3__22_24_49__110867.jpg,-0.029,0.152
2021_7_3__22_24_49__160782.jpg,-0.022,0.152
2021_7_3__22_24_49__210948.jpg,-0.014,0.152
2021_7_3__22_24_49__261160.jpg,-0.007,0.152
2021_7_3__22_24_49__311504.jpg,0.0,0.152
2021_7_3__22_24_49__363795.jpg,0.007,0.152
2021_7_3__22_24_49__414006.jpg,0.014,0.152
2021_7_3__22_24_49__464176.jpg,0.014,0.152
2021_7_3__22_24_49__514227.jpg,0.014,0.152
2021_7_3__22_24_49__564407.jpg,0.014,0.152
2021_7_3__22_24_49__614461.jpg,0.014,0.152
2021_7_3__22_24_49__664494.jpg,0.014,0.152
2021_7_3__22_24_49__717806.jpg,0.014,0.152
2021_7_3__22_24_49__767077.jpg,0.014,0.152
2021_7_3__22_24_49__816360.jpg,0.014,0.152
2021_7_3__22_24_49__868063.jpg,0.014,0.152
2021_7_3__22_24_49__917726.jpg,0.014,0.152
2021_7_3__22_24_49__967784.jpg,0.014,0.152
2021_7_3__22_24_50__17722.jpg,0.014,0.152
2021_7_3__22_24_50__67792.jpg,0.014,0.152
2021_7_3__22_24_50__117917.jpg,0.014,0.152
2021_7_3__22_24_50__168039.jpg,0.014,0.152
2021_7_3__22_24_50__218107.jpg,0.014,0.152
2021_7_3__22_24_50__268577.jpg,0.014,0.152
2021_7_3__22_24_50__318663.jpg,0.014,0.152
2021_7_3__22_24_50__368738.jpg,0.014,0.152
2021_7_3__22_24_50__418616.jpg,0.014,0.195
2021_7_3__22_24_50__468868.jpg,0.014,0.231
2021_7_3__22_24_50__518901.jpg,0.014,0.233
2021_7_3__22_24_50__568810.jpg,0.014,0.259
2021_7_3__22_24_50__618893.jpg,0.014,0.284
2021_7_3__22_24_50__668980.jpg,0.014,0.316
2021_7_3__22_24_50__719158.jpg,0.014,0.318
2021_7_3__22_24_50__769366.jpg,0.014,0.318
2021_7_3__22_24_50__819373.jpg,0.014,0.32
2021_7_3__22_24_50__871507.jpg,0.014,0.32
2021_7_3__22_24_50__919731.jpg,0.014,0.32
2021_7_3__22_24_50__969712.jpg,0.014,0.32
2021_7_3__22_24_51__21188.jpg,0.014,0.32
2021_7_3__22_24_51__69716.jpg,0.014,0.32
2021_7_3__22_24_51__119944.jpg,0.014,0.32
2021_7_3__22_24_51__170187.jpg,0.014,0.32
2021_7_3__22_24_51__220275.jpg,0.014,0.32
2021_7_3__22_24_51__270232.jpg,0.014,0.32
2021_7_3__22_24_51__320323.jpg,0.014,0.32
2021_7_3__22_24_51__370521.jpg,0.014,0.32
2021_7_3__22_24_51__420515.jpg,0.014,0.32
2021_7_3__22_24_51__470663.jpg,0.014,0.32
2021_7_3__22_24_51__521415.jpg,0.014,0.32
2021_7_3__22_24_51__571402.jpg,0.014,0.32
2021_7_3__22_24_51__621612.jpg,0.014,0.32
2021_7_3__22_24_51__672910.jpg,0.014,0.32
2021_7_3__22_24_51__724551.jpg,0.014,0.32
2021_7_3__22_24_51__775709.jpg,0.014,0.32
2021_7_3__22_24_51__824039.jpg,0.014,0.32
2021_7_3__22_24_51__874632.jpg,0.014,0.32
2021_7_3__22_24_51__924669.jpg,0.014,0.32
2021_7_3__22_24_51__974762.jpg,0.014,0.32
2021_7_3__22_24_52__26343.jpg,0.014,0.32
2021_7_3__22_24_52__75281.jpg,0.014,0.32
2021_7_3__22_24_52__125078.jpg,0.014,0.32
2021_7_3__22_24_52__175256.jpg,0.014,0.32
2021_7_3__22_24_52__225241.jpg,0.014,0.32
2021_7_3__22_24_52__275224.jpg,0.014,0.32
2021_7_3__22_24_52__325359.jpg,0.014,0.32
2021_7_3__22_24_52__376127.jpg,0.014,0.32
2021_7_3__22_24_52__426123.jpg,0.014,0.32
2021_7_3__22_24_52__475730.jpg,0.014,0.32
2021_7_3__22_24_52__525642.jpg,0.014,0.32
2021_7_3__22_24_52__575693.jpg,0.014,0.32
2021_7_3__22_24_52__625745.jpg,0.014,0.32
2021_7_3__22_24_52__675826.jpg,0.014,0.32
2021_7_3__22_24_52__725753.jpg,0.014,0.32
2021_7_3__22_24_52__775770.jpg,0.014,0.32
2021_7_3__22_24_52__825711.jpg,0.014,0.32
2021_7_3__22_24_52__875698.jpg,0.014,0.32
2021_7_3__22_24_52__925778.jpg,0.029,0.32
2021_7_3__22_24_52__975821.jpg,0.058,0.32
2021_7_3__22_24_53__28036.jpg,0.101,0.32
2021_7_3__22_24_53__76594.jpg,0.138,0.32
2021_7_3__22_24_53__126657.jpg,0.145,0.32
2021_7_3__22_24_53__177744.jpg,0.159,0.32
2021_7_3__22_24_53__227473.jpg,0.181,0.32
2021_7_3__22_24_53__277474.jpg,0.21,0.32
2021_7_3__22_24_53__327431.jpg,0.21,0.32
2021_7_3__22_24_53__377485.jpg,0.21,0.32
2021_7_3__22_24_53__427569.jpg,0.21,0.32
2021_7_3__22_24_53__477684.jpg,0.21,0.32
2021_7_3__22_24_53__527742.jpg,0.21,0.32
2021_7_3__22_24_53__578102.jpg,0.21,0.32
2021_7_3__22_24_53__627852.jpg,0.21,0.32
2021_7_3__22_24_53__677762.jpg,0.21,0.32
2021_7_3__22_24_53__727931.jpg,0.21,0.32
2021_7_3__22_24_53__778059.jpg,0.21,0.32
2021_7_3__22_24_53__830646.jpg,0.21,0.32
2021_7_3__22_24_53__880033.jpg,0.21,0.32
2021_7_3__22_24_53__930062.jpg,0.21,0.32
2021_7_3__22_24_53__979937.jpg,0.21,0.32
2021_7_3__22_24_54__30269.jpg,0.21,0.32
2021_7_3__22_24_54__80499.jpg,0.21,0.32
2021_7_3__22_24_54__130817.jpg,0.21,0.32
2021_7_3__22_24_54__180705.jpg,0.21,0.32
2021_7_3__22_24_54__230744.jpg,0.21,0.32
2021_7_3__22_24_54__281529.jpg,0.21,0.32
2021_7_3__22_24_54__331473.jpg,0.21,0.32
2021_7_3__22_24_54__381882.jpg,0.21,0.32
2021_7_3__22_24_54__431641.jpg,0.21,0.32
2021_7_3__22_24_54__482176.jpg,0.21,0.32
2021_7_3__22_24_54__532640.jpg,0.21,0.32
2021_7_3__22_24_54__582388.jpg,0.21,0.32
2021_7_3__22_24_54__633977.jpg,0.21,0.32
2021_7_3__22_24_54__683501.jpg,0.21,0.32
2021_7_3__22_24_54__733806.jpg,0.21,0.32
2021_7_3__22_24_54__784078.jpg,0.21,0.32
2021_7_3__22_24_54__833171.jpg,0.21,0.32
2021_7_3__22_24_54__883323.jpg,0.21,0.32
2021_7_3__22_24_54__934317.jpg,0.21,0.32
2021_7_3__22_24_54__984319.jpg,0.21,0.32
2021_7_3__22_24_55__34416.jpg,0.21,0.32
2021_7_3__22_24_55__84451.jpg,0.21,0.32
2021_7_3__22_24_55__134332.jpg,0.21,0.32
2021_7_3__22_24_55__184479.jpg,0.21,0.32
2021_7_3__22_24_55__234724.jpg,0.21,0.32
2021_7_3__22_24_55__284860.jpg,0.203,0.32
2021_7_3__22_24_55__336190.jpg,0.203,0.32
2021_7_3__22_24_55__386306.jpg,0.181,0.32
2021_7_3__22_24_55__436549.jpg,0.167,0.32
2021_7_3__22_24_55__486481.jpg,0.138,0.32
2021_7_3__22_24_55__536576.jpg,0.109,0.32
2021_7_3__22_24_55__586736.jpg,0.109,0.32
2021_7_3__22_24_55__638388.jpg,0.109,0.32
2021_7_3__22_24_55__687488.jpg,0.109,0.32
2021_7_3__22_24_55__737302.jpg,0.109,0.32
2021_7_3__22_24_55__788065.jpg,0.109,0.32
2021_7_3__22_24_55__837700.jpg,0.109,0.32
2021_7_3__22_24_55__888292.jpg,0.109,0.32
2021_7_3__22_24_55__937565.jpg,0.109,0.32
2021_7_3__22_24_55__987392.jpg,0.109,0.32
2021_7_3__22_24_56__37831.jpg,0.109,0.32
2021_7_3__22_24_56__87719.jpg,0.109,0.32
2021_7_3__22_24_56__137853.jpg,0.109,0.32
2021_7_3__22_24_56__188034.jpg,0.109,0.32
2021_7_3__22_24_56__238245.jpg,0.109,0.32
2021_7_3__22_24_56__288522.jpg,0.109,0.32
2021_7_3__22_24_56__339190.jpg,0.109,0.32
2021_7_3__22_24_56__389509.jpg,0.109,0.32
2021_7_3__22_24_56__439624.jpg,0.109,0.32
2021_7_3__22_24_56__489499.jpg,0.109,0.32
2021_7_3__22_24_56__540337.jpg,0.109,0.32
2021_7_3__22_24_56__589726.jpg,0.109,0.32
2021_7_3__22_24_56__639866.jpg,0.109,0.32
2021_7_3__22_24_56__689813.jpg,0.109,0.32
2021_7_3__22_24_56__739891.jpg,0.109,0.32
2021_7_3__22_24_56__790081.jpg,0.109,0.32
2021_7_3__22_24_56__839967.jpg,0.109,0.32
2021_7_3__22_24_56__896715.jpg,0.109,0.32
2021_7_3__22_24_56__950010.jpg,0.109,0.32
2021_7_3__22_24_56__998752.jpg,0.109,0.32
2021_7_3__22_24_57__51775.jpg,0.109,0.32
2021_7_3__22_24_57__99548.jpg,0.109,0.32
2021_7_3__22_24_57__149874.jpg,0.109,0.32
2021_7_3__22_24_57__199977.jpg,0.109,0.32
2021_7_3__22_24_57__249176.jpg,0.109,0.32
2021_7_3__22_24_57__298895.jpg,0.109,0.32
2021_7_3__22_24_57__348590.jpg,0.109,0.32
2021_7_3__22_24_57__398542.jpg,0.109,0.32
2021_7_3__22_24_57__448846.jpg,0.152,0.32
2021_7_3__22_24_57__498911.jpg,0.174,0.32
2021_7_3__22_24_57__549939.jpg,0.188,0.32
2021_7_3__22_24_57__598994.jpg,0.188,0.32
2021_7_3__22_24_57__648983.jpg,0.188,0.32
2021_7_3__22_24_57__699206.jpg,0.188,0.32
2021_7_3__22_24_57__750787.jpg,0.188,0.32
2021_7_3__22_24_57__804171.jpg,0.188,0.32
2021_7_3__22_24_57__854583.jpg,0.188,0.32
2021_7_3__22_24_57__904673.jpg,0.188,0.32
2021_7_3__22_24_57__957152.jpg,0.188,0.32
2021_7_3__22_24_58__4975.jpg,0.188,0.32
2021_7_3__22_24_58__55011.jpg,0.188,0.32
2021_7_3__22_24_58__105157.jpg,0.188,0.32
2021_7_3__22_24_58__155185.jpg,0.188,0.32
2021_7_3__22_24_58__205428.jpg,0.188,0.32
2021_7_3__22_24_58__256136.jpg,0.188,0.32
2021_7_3__22_24_58__306462.jpg,0.188,0.32
2021_7_3__22_24_58__357964.jpg,0.188,0.32
2021_7_3__22_24_58__406969.jpg,0.188,0.32
2021_7_3__22_24_58__456788.jpg,0.188,0.32
2021_7_3__22_24_58__507178.jpg,0.188,0.32
2021_7_3__22_24_58__557648.jpg,0.188,0.32
2021_7_3__22_24_58__609100.jpg,0.188,0.32
2021_7_3__22_24_58__658840.jpg,0.188,0.32
2021_7_3__22_24_58__711087.jpg,0.188,0.32
2021_7_3__22_24_58__762215.jpg,0.188,0.32
2021_7_3__22_24_58__811543.jpg,0.188,0.32
2021_7_3__22_24_58__863828.jpg,0.188,0.32
2021_7_3__22_24_58__915893.jpg,0.188,0.32
2021_7_3__22_24_58__965316.jpg,0.188,0.32
2021_7_3__22_24_59__14804.jpg,0.188,0.32
2021_7_3__22_24_59__64624.jpg,0.188,0.32
2021_7_3__22_24_59__114704.jpg,0.188,0.32
2021_7_3__22_24_59__164607.jpg,0.188,0.32
2021_7_3__22_24_59__214777.jpg,0.188,0.32
2021_7_3__22_24_59__264665.jpg,0.188,0.32
2021_7_3__22_24_59__314593.jpg,0.188,0.32
2021_7_3__22_24_59__364754.jpg,0.188,0.32
2021_7_3__22_24_59__414835.jpg,0.188,0.32
2021_7_3__22_24_59__465510.jpg,0.188,0.32
2021_7_3__22_24_59__515717.jpg,0.188,0.32
2021_7_3__22_24_59__565830.jpg,0.188,0.32
2021_7_3__22_24_59__616383.jpg,0.188,0.32
2021_7_3__22_24_59__665737.jpg,0.188,0.32
2021_7_3__22_24_59__715949.jpg,0.188,0.32
2021_7_3__22_24_59__767100.jpg,0.188,0.32
2021_7_3__22_24_59__817098.jpg,0.188,0.32
2021_7_3__22_24_59__867148.jpg,0.188,0.32
2021_7_3__22_24_59__917153.jpg,0.188,0.32
2021_7_3__22_24_59__967212.jpg,0.188,0.32
2021_7_3__22_25_0__17693.jpg,0.188,0.32
2021_7_3__22_25_0__70214.jpg,0.188,0.32
2021_7_3__22_25_0__121818.jpg,0.188,0.32
2021_7_3__22_25_0__170521.jpg,0.188,0.32
2021_7_3__22_25_0__220372.jpg,0.188,0.32
2021_7_3__22_25_0__270032.jpg,0.188,0.32
2021_7_3__22_25_0__320085.jpg,0.188,0.32
2021_7_3__22_25_0__369207.jpg,0.188,0.32
2021_7_3__22_25_0__418887.jpg,0.188,0.32
2021_7_3__22_25_0__468782.jpg,0.188,0.32
2021_7_3__22_25_0__518881.jpg,0.188,0.32
2021_7_3__22_25_0__568714.jpg,0.188,0.32
2021_7_3__22_25_0__618825.jpg,0.188,0.32
2021_7_3__22_25_0__668798.jpg,0.188,0.32
2021_7_3__22_25_0__718865.jpg,0.188,0.32
2021_7_3__22_25_0__768777.jpg,0.188,0.32
2021_7_3__22_25_0__819207.jpg,0.188,0.32
